2024-05-14 11:46:19,671 p=27064 u=vagrant n=ansible | [WARNING]: Unable to parse /home/vagrant/ansible/example-voting-app/ansible/inventory as an inventory source
2024-05-14 16:04:32,979 p=29432 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:01:03.227221", "end": "2024-05-14 16:04:32.839029", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 16:03:29.611808", "stderr": "Creating network \"votingapp_back-tier\" with the default driver\nCreating network \"votingapp_front-tier\" with the default driver\nPulling redis (redis:alpine)...\nPulling vote (acm:5000/examplevotingapp_vote:v1)...\nPulling db (postgres:15-alpine)...\nPulling worker (acm:5000/examplevotingapp_worker:v1)...\nPulling result (acm:5000/examplevotingapp_result:v1)...\nCreating votingapp_redis_1 ... \r\nCreating votingapp_db_1    ... \r\nCreating votingapp_db_1    ... done\r\nCreating votingapp_redis_1 ... done\r\n\nERROR: for worker  Container \"e563c6a3d503\" is unhealthy.\n\nERROR: for result  Container \"e563c6a3d503\" is unhealthy.\n\nERROR: for vote  Container \"7963ad335984\" is unhealthy.\nEncountered errors while bringing up the project.", "stderr_lines": ["Creating network \"votingapp_back-tier\" with the default driver", "Creating network \"votingapp_front-tier\" with the default driver", "Pulling redis (redis:alpine)...", "Pulling vote (acm:5000/examplevotingapp_vote:v1)...", "Pulling db (postgres:15-alpine)...", "Pulling worker (acm:5000/examplevotingapp_worker:v1)...", "Pulling result (acm:5000/examplevotingapp_result:v1)...", "Creating votingapp_redis_1 ... ", "Creating votingapp_db_1    ... ", "Creating votingapp_db_1    ... done", "Creating votingapp_redis_1 ... done", "", "ERROR: for worker  Container \"e563c6a3d503\" is unhealthy.", "", "ERROR: for result  Container \"e563c6a3d503\" is unhealthy.", "", "ERROR: for vote  Container \"7963ad335984\" is unhealthy.", "Encountered errors while bringing up the project."], "stdout": "alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1", "stdout_lines": ["alpine: Pulling from library/redis", "Digest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac", "Status: Downloaded newer image for redis:alpine", "v1: Pulling from examplevotingapp_vote", "Digest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd", "Status: Downloaded newer image for acm:5000/examplevotingapp_vote:v1", "15-alpine: Pulling from library/postgres", "Digest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154", "Status: Downloaded newer image for postgres:15-alpine", "v1: Pulling from examplevotingapp_worker", "Digest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0", "Status: Downloaded newer image for acm:5000/examplevotingapp_worker:v1", "v1: Pulling from examplevotingapp_result", "Digest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d", "Status: Downloaded newer image for acm:5000/examplevotingapp_result:v1"]}
2024-05-14 16:04:32,981 p=29432 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 16:04:32,983 p=29432 u=root n=ansible | app01-staging              : ok=6    changed=3    unreachable=0    failed=1    skipped=0    rescued=0    ignored=1   
2024-05-14 16:13:21,077 p=29561 u=root n=ansible | PLAY [Deploy containers] **********************************************************************************************************************************************************
2024-05-14 16:13:21,107 p=29561 u=root n=ansible | TASK [Gathering Facts] ************************************************************************************************************************************************************
2024-05-14 16:13:30,740 p=29561 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:13:30,931 p=29561 u=root n=ansible | TASK [Include vars] ***************************************************************************************************************************************************************
2024-05-14 16:13:30,997 p=29561 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:13:31,097 p=29561 u=root n=ansible | TASK [Make dir] *******************************************************************************************************************************************************************
2024-05-14 16:13:32,089 p=29561 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:13:32,195 p=29561 u=root n=ansible | TASK [Copy DC file] ***************************************************************************************************************************************************************
2024-05-14 16:13:34,222 p=29561 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:13:34,329 p=29561 u=root n=ansible | TASK [Stop all docker containers] *************************************************************************************************************************************************
2024-05-14 16:13:35,991 p=29561 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:13:36,102 p=29561 u=root n=ansible | TASK [Remove all unused and dangling docker images] *******************************************************************************************************************************
2024-05-14 16:13:38,244 p=29561 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:13:38,343 p=29561 u=root n=ansible | TASK [Setup with docker-compose] **************************************************************************************************************************************************
2024-05-14 16:14:29,332 p=29561 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:14:29,448 p=29561 u=root n=ansible | TASK [Display result] *************************************************************************************************************************************************************
2024-05-14 16:14:29,527 p=29561 u=root n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 16:14:29,827 p=29561 u=root n=ansible | PLAY RECAP ************************************************************************************************************************************************************************
2024-05-14 16:14:29,829 p=29561 u=root n=ansible | app01-staging              : ok=8    changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-05-14 16:36:22,161 p=29700 u=vagrant n=ansible | Encryption successful
2024-05-14 16:39:10,640 p=29722 u=root n=ansible | PLAY [Deploy containers] **********************************************************************************************************************************************************
2024-05-14 16:39:10,669 p=29722 u=root n=ansible | TASK [Gathering Facts] ************************************************************************************************************************************************************
2024-05-14 16:39:22,529 p=29722 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:39:22,842 p=29722 u=root n=ansible | TASK [Include vars] ***************************************************************************************************************************************************************
2024-05-14 16:39:22,927 p=29722 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"msg": "We were unable to read either as JSON nor YAML, these are the errors we got from each:\nJSON: Expecting value: line 1 column 1 (char 0)\n\nSyntax Error while loading YAML.\n  could not find expected ':'\n\nThe error appears to be in '/home/vagrant/ansible/example-voting-app/ansible/vars/all.yml': line 3, column 8, but may\nbe elsewhere in the file depending on the exact syntax problem.\n\nThe offending line appears to be:\n\nPOSTGRES_PASSWORD:\n!vault |                                                                                                                                                                                     $ANSIBLE_VAULT;1.1;AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065\n       ^ here\n"}
2024-05-14 16:39:22,930 p=29722 u=root n=ansible | PLAY RECAP ************************************************************************************************************************************************************************
2024-05-14 16:39:22,930 p=29722 u=root n=ansible | app01-staging              : ok=1    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:42:20,455 p=29757 u=root n=ansible | PLAY [Deploy containers] **********************************************************************************************************************************************************
2024-05-14 16:42:20,505 p=29757 u=root n=ansible | TASK [Gathering Facts] ************************************************************************************************************************************************************
2024-05-14 16:42:31,494 p=29757 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:42:31,831 p=29757 u=root n=ansible | TASK [Include vars] ***************************************************************************************************************************************************************
2024-05-14 16:42:31,928 p=29757 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:42:32,106 p=29757 u=root n=ansible | TASK [Make dir] *******************************************************************************************************************************************************************
2024-05-14 16:42:33,250 p=29757 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:42:33,367 p=29757 u=root n=ansible | TASK [Copy DC file] ***************************************************************************************************************************************************************
2024-05-14 16:42:33,541 p=29757 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: ansible.errors.AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found
2024-05-14 16:42:33,542 p=29757 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": false, "msg": "AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found"}
2024-05-14 16:42:33,544 p=29757 u=root n=ansible | PLAY RECAP ************************************************************************************************************************************************************************
2024-05-14 16:42:33,545 p=29757 u=root n=ansible | app01-staging              : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:44:09,098 p=29814 u=root n=ansible | PLAY [Deploy containers] **********************************************************************************************************************************************************
2024-05-14 16:44:09,127 p=29814 u=root n=ansible | TASK [Gathering Facts] ************************************************************************************************************************************************************
2024-05-14 16:44:19,157 p=29814 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:44:19,395 p=29814 u=root n=ansible | TASK [Include vars] ***************************************************************************************************************************************************************
2024-05-14 16:44:19,477 p=29814 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:44:19,592 p=29814 u=root n=ansible | TASK [Make dir] *******************************************************************************************************************************************************************
2024-05-14 16:44:20,476 p=29814 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:44:20,592 p=29814 u=root n=ansible | TASK [Copy DC file] ***************************************************************************************************************************************************************
2024-05-14 16:44:20,751 p=29814 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: ansible.errors.AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found
2024-05-14 16:44:20,752 p=29814 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": false, "msg": "AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found"}
2024-05-14 16:44:20,754 p=29814 u=root n=ansible | PLAY RECAP ************************************************************************************************************************************************************************
2024-05-14 16:44:20,755 p=29814 u=root n=ansible | app01-staging              : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:47:15,773 p=29874 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 16:47:15,824 p=29874 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 16:47:31,007 p=29874 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:47:31,451 p=29874 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 16:47:31,586 p=29874 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:47:31,783 p=29874 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 16:47:33,431 p=29874 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:47:33,627 p=29874 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 16:47:33,973 p=29874 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: ansible.errors.AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found
2024-05-14 16:47:33,975 p=29874 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": false, "msg": "AnsibleError: AES256                                                                                                                                                          666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065 cipher could not be found"}
2024-05-14 16:47:33,987 p=29874 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 16:47:33,989 p=29874 u=root n=ansible | app01-staging              : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:51:02,183 p=29934 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 16:51:02,211 p=29934 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 16:51:12,818 p=29934 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:51:13,058 p=29934 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 16:51:13,127 p=29934 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:51:13,247 p=29934 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 16:51:14,134 p=29934 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:51:14,245 p=29934 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 16:51:14,412 p=29934 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: ansible.errors.AnsibleError: AES256                                                                                             666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065i cipher could not be found
2024-05-14 16:51:14,414 p=29934 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": false, "msg": "AnsibleError: AES256                                                                                             666461333362623836336361393564373362383131313761663135356437363266383134616632663336643035333537323735333862316234643830313030360a633061633333356437303762343133663035376137353263623331653064643264343230316563376161303333326435366137356636623937623939313135360a6166363862613735613065616436326635333466386133323438363966383065i cipher could not be found"}
2024-05-14 16:51:14,417 p=29934 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 16:51:14,418 p=29934 u=root n=ansible | app01-staging              : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:56:19,309 p=29995 u=vagrant n=ansible | Encryption successful
2024-05-14 16:58:02,983 p=30001 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 16:58:03,016 p=30001 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 16:58:12,690 p=30001 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:58:12,942 p=30001 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 16:58:13,064 p=30001 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:58:13,181 p=30001 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 16:58:14,126 p=30001 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:58:14,237 p=30001 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 16:58:15,554 p=30001 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:58:15,664 p=30001 u=root n=ansible | TASK [Stop all docker containers] ************************************************************************************
2024-05-14 16:58:19,004 p=30001 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:58:19,213 p=30001 u=root n=ansible | TASK [Remove all unused and dangling docker images] ******************************************************************
2024-05-14 16:58:21,293 p=30001 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:58:21,418 p=30001 u=root n=ansible | TASK [Setup with docker-compose] *************************************************************************************
2024-05-14 16:59:41,678 p=30001 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:59:41,870 p=30001 u=root n=ansible | TASK [Display result] ************************************************************************************************
2024-05-14 16:59:42,002 p=30001 u=root n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 16:59:42,380 p=30001 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 16:59:42,381 p=30001 u=root n=ansible | app01-staging              : ok=8    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-05-14 17:03:20,193 p=30150 u=root n=ansible | ERROR! The vault password file /home/vagrant/ansible/example-voting-app/ansible/myvault was not found
2024-05-14 17:04:08,306 p=30156 u=root n=ansible | ERROR! The vault password file /home/vagrant/ansible/example-voting-app/ansible/myvault was not found
2024-05-14 17:04:57,710 p=30162 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 17:04:57,744 p=30162 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 17:05:08,710 p=30162 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:05:08,979 p=30162 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 17:05:09,098 p=30162 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:05:09,233 p=30162 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 17:05:10,297 p=30162 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:05:10,438 p=30162 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 17:05:11,898 p=30162 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:05:12,024 p=30162 u=root n=ansible | TASK [Stop all docker containers] ************************************************************************************
2024-05-14 17:05:15,505 p=30162 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:05:15,620 p=30162 u=root n=ansible | TASK [Remove all unused and dangling docker images] ******************************************************************
2024-05-14 17:05:17,551 p=30162 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:05:17,674 p=30162 u=root n=ansible | TASK [Setup with docker-compose] *************************************************************************************
2024-05-14 17:06:25,301 p=30162 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:06:25,506 p=30162 u=root n=ansible | TASK [Display result] ************************************************************************************************
2024-05-14 17:06:25,641 p=30162 u=root n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 17:06:26,186 p=30162 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 17:06:26,187 p=30162 u=root n=ansible | app01-staging              : ok=8    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-05-14 17:10:18,975 p=30316 u=vagrant n=ansible | Decryption successful
2024-05-14 17:11:41,529 p=30322 u=vagrant n=ansible | Encryption successful
2024-05-14 17:12:14,150 p=30332 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 17:12:14,180 p=30332 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 17:12:25,203 p=30332 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:12:25,420 p=30332 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 17:12:25,539 p=30332 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:12:25,655 p=30332 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 17:12:26,586 p=30332 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:12:26,706 p=30332 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 17:12:26,901 p=30332 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: ansible.errors.AnsibleError: An unhandled exception occurred while templating '{{vault_postgr_pass:}}'. Error was a <class 'ansible.errors.AnsibleError'>, original message: template error while templating string: expected token 'end of print statement', got ':'. String: {{vault_postgr_pass:}}
2024-05-14 17:12:26,903 p=30332 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": false, "msg": "AnsibleError: An unhandled exception occurred while templating '{{vault_postgr_pass:}}'. Error was a <class 'ansible.errors.AnsibleError'>, original message: template error while templating string: expected token 'end of print statement', got ':'. String: {{vault_postgr_pass:}}"}
2024-05-14 17:12:26,906 p=30332 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 17:12:26,906 p=30332 u=root n=ansible | app01-staging              : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 17:12:53,327 p=30390 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 17:12:53,361 p=30390 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 17:13:02,292 p=30390 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:13:02,571 p=30390 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 17:13:02,702 p=30390 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:13:02,848 p=30390 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 17:13:04,065 p=30390 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:13:04,218 p=30390 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 17:13:05,802 p=30390 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:13:05,926 p=30390 u=root n=ansible | TASK [Stop all docker containers] ************************************************************************************
2024-05-14 17:13:08,941 p=30390 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:13:09,073 p=30390 u=root n=ansible | TASK [Remove all unused and dangling docker images] ******************************************************************
2024-05-14 17:13:11,118 p=30390 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:13:11,230 p=30390 u=root n=ansible | TASK [Setup with docker-compose] *************************************************************************************
2024-05-14 17:14:02,927 p=30390 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:14:03,057 p=30390 u=root n=ansible | TASK [Display result] ************************************************************************************************
2024-05-14 17:14:03,143 p=30390 u=root n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 17:14:03,481 p=30390 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2024-05-14 17:14:03,482 p=30390 u=root n=ansible | app01-staging              : ok=8    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-05-14 17:38:19,017 p=30536 u=vagrant n=ansible | Encryption successful
2024-05-14 17:39:15,469 p=30542 u=root n=ansible | PLAY [Deploy containers] *********************************************************************************************
2024-05-14 17:39:15,505 p=30542 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2024-05-14 17:39:26,792 p=30542 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:39:27,035 p=30542 u=root n=ansible | TASK [Include vars] **************************************************************************************************
2024-05-14 17:39:27,223 p=30542 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:39:27,329 p=30542 u=root n=ansible | TASK [Make dir] ******************************************************************************************************
2024-05-14 17:39:28,248 p=30542 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:39:28,366 p=30542 u=root n=ansible | TASK [Copy DC file] **************************************************************************************************
2024-05-14 17:39:29,721 p=30542 u=root n=ansible | ok: [app01-staging]
2024-05-14 17:39:29,828 p=30542 u=root n=ansible | TASK [Stop all docker containers] ************************************************************************************
2024-05-14 17:39:33,589 p=30542 u=root n=ansible | changed: [app01-staging]
2024-05-14 17:39:33,719 p=30542 u=root n=ansible | TASK [Remove all unused and dangling docker images] ******************************************************************
2024-05-14 17:39:35,829 p=30542 u=root n=ansible | changed: [app01-staging]
